,id,name,proportion_technical,founder_from_institute,founder_has_phd,founder_pat_pub
1083,1834821,CIMTECH,,,,
1084,881492,Cineapp,0.0,0.0,0.0,0.0
1085,1477769,CityTaps,0.25,0.0,1.0,0.0
1086,1749261,Clarteis,0.3333333333333333,0.0,1.0,1.0
1087,1458357,YusoFleet,0.1,0.0,0.0,0.0
1088,1748047,Clean Cells,,,,
1089,1707809,CNIM,,,,
1090,1534416,CMI'nov,0.25,0.0,0.0,0.0
1091,969407,Coating Plasma Industrie,0.5714285714285714,0.0,0.0,0.0
1092,1448365,Matha (formerly Coding Days),0.0,0.0,0.0,0.0
1093,882397,Colisweb,0.044444444444444446,1.0,0.0,0.0
1094,1477385,Coldinnov,0.3333333333333333,0.0,0.0,0.0
1095,1846182,Compumedics Europe,,,,
1096,1834881,Conjecto,0.25,0.0,0.0,0.0
1097,901214,Containous,0.22727272727272727,0.0,0.0,0.0
1098,1458439,Cooptalis,,,,
1099,969453,COVALAB,0.3888888888888889,0.0,0.0,0.0
1100,969461,CREPIM,0.7142857142857143,0.0,0.0,0.0
1101,1447887,Daan Technologies,0.23076923076923078,0.0,0.0,0.0
1102,969513,Deligeo SASU,0.6,0.0,0.0,0.0
1103,891399,Delta Drone,0.1875,0.0,0.0,0.0
1104,969537,DigiMobee SAS,0.0,0.0,0.0,0.0
1105,1835001,Disruptual,0.05,0.0,0.0,0.0
1106,1478177,DNA GENSEE,,,,
1107,188035,Doctolib,,,,
1108,927154,Domraider,0.0,0.0,0.0,0.0
1109,1480165,DreaminzZz,0.3333333333333333,0.0,0.0,0.0
1110,971800,Dronisos,0.24,0.0,0.0,0.0
1111,12474,DxO Labs,0.27631578947368424,0.0,0.0,0.0
1112,893940,Dynseo,0.23076923076923078,0.0,0.0,0.0
1113,1743092,EASY MOUNTAIN,,,,
1114,899474,Ecov,0.1956521739130435,0.0,0.0,0.0
1115,13832,eduPad,0.14285714285714285,0.0,0.0,0.0
1116,208441,EFFICIENCIA,,,,
1117,1835086,ELECTRIC LOADING,0.0,0.0,0.0,0.0
1118,1529187,Entech Smart Energies,0.4418604651162791,0.0,0.0,0.0
1119,969659,EpiConcept SAS,0.11764705882352941,0.0,0.0,0.0
1120,982963,EPHYLA SAS,0.3333333333333333,0.0,0.0,0.0
1121,1479113,Eqinov,0.3,0.0,0.0,0.0
1122,1463283,Esi Group,,,,
1123,1713654,Evolucare,,,,
1124,1477626,Eznov,,,,
1125,894846,Ezygain,0.0,0.0,0.0,0.0
1126,14806,Fidzup,0.0,0.0,0.0,0.0
1127,131136,FilmDoo,,,,
1128,1481077,FinFrog,0.14285714285714285,0.0,0.0,0.0
1129,1792464,Flaneurz,0.1875,1.0,0.0,1.0
1130,1480508,Flaminem,0.35714285714285715,1.0,1.0,0.0
1131,1748327,Flexio,,,,
1132,1683507,Flowersep,0.3333333333333333,0.0,0.0,0.0
1133,973408,Follow,0.11764705882352941,0.0,0.0,0.0
1134,904503,Fortia Financial Solutions,0.3559322033898305,0.0,0.0,0.0
1135,915933,Fundvisory,0.2222222222222222,0.0,0.0,0.0
1136,973287,Geev,0.05555555555555555,0.0,0.0,0.0
1137,20404,Gemmyo,0.08333333333333333,1.0,0.0,0.0
1138,74156,Genymobile,0.28,0.0,0.0,0.0
1139,970155,GenOway,0.4666666666666667,2.0,3.0,0.0
1140,1822559,Géochanvre,,,,
1141,968565,Georges,0.037383177570093455,0.0,0.0,0.0
1142,1477507,Eurasante,0.10309278350515463,0.0,1.0,0.0
1143,1479958,Gladys,0.2,0.0,0.0,0.0
1144,979372,GLAze,,,,
1145,249460,Glose,0.375,1.0,0.0,0.0
1146,20333,Glowbl,,,,
1147,944087,Gojob,,,,
1148,1747897,Gosense,,,,
1149,1742889,Green Research,0.5,0.0,0.0,0.0
1150,933391,Groupeer technologies,0.2,0.0,0.0,0.0
1151,1464678,Hainaut Plast Industry,0.16666666666666666,0.0,0.0,0.0
1152,869257,Hélicéo,0.6923076923076923,0.0,0.0,0.0
1153,904630,Hellocare,0.05263157894736842,0.0,0.0,0.0
1154,1747878,Helio Pur Technologies,,,,
1155,1787963,InnoBee SC,,,,
1156,868014,Hiptest,0.25,1.0,1.0,0.0
1157,926516,Lifen,0.13559322033898305,0.0,1.0,1.0
1158,968132,HYPNO VR,0.25,1.0,1.0,0.0
1159,926835,HyVibe,0.4,1.0,1.0,0.0
1160,79975,Idexlab,0.16666666666666666,0.0,1.0,0.0
1161,1479027,Idosens,0.25,0.0,0.0,0.0
1162,116875,iDyls,,,,
1163,1484190,Golem.ai,,,,
1164,1748145,Imbrikation,,,,
1165,1743414,Imeon Energy,0.2,0.0,0.0,0.0
1166,205636,Impact,,,,
1167,983146,IMPETUS Afea SAS,0.5,0.0,1.0,1.0
1168,1477478,IndiceA,0.0,0.0,0.0,0.0
1169,213416,INES,,,,
1170,983166,INNOPSYS,0.3333333333333333,0.0,0.0,0.0
1171,1477710,Inlead,0.0,0.0,0.0,0.0
1172,899676,Inovotion,0.4117647058823529,1.0,1.0,0.0
1173,15789,Insoft,,,,
1174,1844427,INERIS,,,,
1175,1447307,InVirtus Technologies,0.2727272727272727,0.0,0.0,0.0
1176,970400,Institut de Prise en Charge de l'Obésité,0.0,0.0,0.0,0.0
1177,1817066,Ipan Ipan,,,,
1178,1463689,Iroc Technologies Sa,0.5384615384615384,0.0,1.0,0.0
1179,1484052,Ism Energie,,,,
1180,212917,Ibelem,0.29850746268656714,0.0,0.0,0.0
1181,244025,IZBERG Marketplace,0.09090909090909091,0.0,0.0,0.0
1182,1618932,Izi Family,0.5,0.0,0.0,0.0
1183,1660449,Jobmaker,0.0,0.0,0.0,1.0
1184,890682,Joy,0.5,0.0,0.0,1.0
1185,1743210,KINETI TECHNOLOGIES,0.125,0.0,0.0,0.0
1186,1749023,Kinestesia,,,,
1187,107194,Klara,0.0,0.0,0.0,0.0
1188,864948,Kolibree,0.16666666666666666,0.0,0.0,0.0
1189,894015,Koom,0.5,1.0,0.0,0.0
1190,865129,Kyomed,0.375,0.0,1.0,0.0
1191,1449743,Kwit,0.08333333333333333,0.0,0.0,0.0
1192,1844727,LEDIXIS,0.25,0.0,0.0,0.0
1193,926929,Libheros,,,,
1194,1477823,Lifeaz,0.13793103448275862,0.0,0.0,0.0
1195,1482760,Lineberty,0.0,0.0,0.0,0.0
1196,80887,Linkurious,,,,
1197,1248606,LiveMon,0.3333333333333333,0.0,0.0,0.0
1198,1748198,Lulu Dans Ma Rue,0.05128205128205128,0.0,0.0,0.0
1199,971860,LUMICORPS,,,,
1200,970587,M3 SYSTEMS,0.4444444444444444,0.0,0.0,0.0
1201,1743117,Machines-3D,,,,
1202,1462632,Magnisense,,,,
1203,20410,Mapado,0.15384615384615385,0.0,0.0,0.0
1204,1748975,Maple High Tech,,,,
1205,1835922,Marguerite,,,,
1206,1686704,Mascara,0.23809523809523808,1.0,0.0,1.0
1207,983349,MDB Texinov,0.3870967741935484,0.0,0.0,0.0
1208,1466651,Medelse,,,,
1209,20481,Melusyn,0.18181818181818182,0.0,0.0,0.0
1210,1720910,METHAJOULE,,,,
1211,1660517,Mini Green Power,0.3,1.0,0.0,1.0
1212,20459,Mirakl,,,,
1213,211335,Mobi Rider,,,,
1214,1743573,Lefty,,,,
1215,1463522,Mondragon Assembly Sa,,,,
1216,959268,Mooncard,0.06666666666666667,0.0,0.0,0.0
1217,1483506,MOVE ‘N SEE,0.375,0.0,1.0,0.0
1218,894800,My traffic,0.18181818181818182,0.0,0.0,0.0
1219,1855477,My Cyber Royaume,0.11764705882352941,0.0,0.0,0.0
1220,1820609,Namaki cosmetics,0.0,0.0,0.0,0.0
1221,1673708,Naister,0.45454545454545453,1.0,1.0,0.0
1222,1248615,Neuralcat,,,,
1223,865548,Nexidia,,,,
1224,882384,Nomad Education,0.06976744186046512,0.0,0.0,0.0
1225,1479338,Novaday,0.0,0.0,0.0,0.0
1226,117438,Protoryper,0.0,0.0,0.0,0.0
1227,1737070,NumWorks,0.08695652173913043,0.0,0.0,0.0
1228,882416,Oncovet Clinical Research,0.5384615384615384,0.0,0.0,0.0
1229,1467852,Octech,,,,
1230,1466655,Oledcomm,0.25,0.0,0.0,0.0
1231,116338,OMA,,,,
1232,891140,Qonto,,,,
1233,918280,ICO by Ondilo,0.3333333333333333,0.0,0.0,0.0
1234,894880,Open ocean,0.0,0.0,0.0,0.0
1235,1742970,OpenDigitalEducation,0.09375,0.0,1.0,0.0
1236,1480810,Soyooz,0.16666666666666666,1.0,0.0,0.0
1237,1792197,Orfeo,0.0,0.0,0.0,0.0
1238,1817183,Organeo,0.0,0.0,0.0,0.0
1239,983666,SECLUDIT,0.0,0.0,0.0,0.0
1240,168657,OOYYO,,,,
1241,962205,EcoTree,0.023255813953488372,0.0,0.0,1.0
1242,235427,PayFit,,,,
1243,971049,Prestwick Chemical Inc.,0.65,0.0,0.0,0.0
1244,1918382,Peopeo,,,,
1245,1891154,Pixii,,,,
1246,1817197,Planete Concept,,,,
1247,891285,Skillup,0.08333333333333333,0.0,0.0,0.0
1248,933091,Prédictice SAS,0.19444444444444445,0.0,0.0,1.0
1249,1750212,Primaa,0.23529411764705882,1.0,1.0,0.0
1250,73028,Prodways,0.3387096774193548,0.0,0.0,0.0
1251,1832506,Proviridis,,,,
1252,892846,PurchEase,0.1111111111111111,0.0,0.0,0.0
1253,1836470,Purecontrol,0.2857142857142857,0.0,0.0,0.0
1254,1836474,Quai des apps,,,,
1255,866115,Quanta Computing,,,,
1256,1836498,Reactiv'IP,0.5,0.0,0.0,1.0
1257,203349,Realytics,0.3888888888888889,0.0,0.0,1.0
1258,1281351,Reel,,,,
1259,885725,DigiFood,0.047619047619047616,0.0,0.0,0.0
1260,891705,R&Drone,,,,
1261,971163,RONDOL TECHNOLOGY Ltd,0.6,0.0,0.0,0.0
1262,1817216,Rtech-Œnologie,0.2,0.0,0.0,0.0
1263,117657,EAZIEER,1.0,0.0,0.0,0.0
1264,894898,Sounds good,0.5,0.0,0.0,0.0
1265,908848,S2P,,,,
1266,933434,Saboga / le taximetre,,,,
1267,899144,Save innovations,,,,
1268,933441,Solaire Box,0.14285714285714285,1.0,1.0,1.0
1269,954561,Seald,0.125,0.0,0.0,0.0
1270,1843318,Sea Proven,0.42857142857142855,1.0,0.0,0.0
1271,929684,Seaver,0.1111111111111111,0.0,0.0,0.0
1272,949105,Sericyne,0.0,0.0,0.0,1.0
1273,887153,Farinia Group,0.047619047619047616,0.0,0.0,0.0
1274,198996,Shippeo,0.1322314049586777,0.0,0.0,0.0
1275,971295,SILIOS Technologies,0.375,0.0,0.0,0.0
1276,918915,Silex,0.13793103448275862,1.0,0.0,1.0
1277,970215,Groupe SILICOM,0.36464088397790057,0.0,0.0,0.0
1278,20676,SimpliField,0.19230769230769232,0.0,0.0,0.0
1279,1248635,SkillCorner,0.25,0.0,0.0,0.0
1280,894895,Skintifique,0.25,0.0,1.0,0.0
1281,892054,Skinjay,0.08333333333333333,0.0,0.0,1.0
1282,79480,Smartesting,0.07692307692307693,0.0,0.0,0.0
1283,927023,Smartviser,0.23076923076923078,0.0,0.0,0.0
1284,915273,Smart Cast,0.7142857142857143,0.0,0.0,0.0
1285,1660335,Eqwall & Dialogfeed,0.0,0.0,0.0,0.0
1286,924977,Sofrinnov,0.0,0.0,0.0,1.0
1287,1480151,Soyhuce,0.2962962962962963,0.0,1.0,1.0
1288,870509,Spendesk,,,,
1289,20539,Spideo,0.24,0.0,0.0,0.0
1290,1836732,Spicetronic,0.5,0.0,0.0,0.0
1291,965221,SportBak,0.0,0.0,0.0,0.0
1292,1464701,Steripure,0.1,0.0,0.0,0.0
1293,20425,StreamRoot,0.37037037037037035,1.0,0.0,0.0
1294,1463619,Strane Innovation Sas,0.42105263157894735,1.0,0.0,1.0
1295,28084,Sunna Design,0.3235294117647059,0.0,0.0,0.0
1296,898130,FundShop,0.5,0.0,0.0,0.0
1297,889884,Swaven,0.09090909090909091,0.0,0.0,0.0
1298,1873761,SYMALEAN,0.0,0.0,0.0,0.0
1299,954549,Syscobat,0.14285714285714285,0.0,0.0,0.0
1300,1836822,Synovo Group,0.225,0.0,0.0,0.0
1301,1800595,Sysmo,,,,
1302,894005,Interactive-mobility,0.17391304347826086,0.0,0.0,0.0
1303,868987,TabMo,0.23809523809523808,0.0,0.0,0.0
1304,894905,Tempow,0.05,0.0,0.0,0.0
1305,1477471,Teach on Mars,0.15,0.0,0.0,1.0
1306,956529,Javelo,0.0,0.0,0.0,1.0
1307,891965,Techni Drone,0.1,0.0,0.0,0.0
1308,971437,Teem Photonics S.A.,0.6086956521739131,0.0,1.0,0.0
1309,198921,Terradona,0.07692307692307693,0.0,0.0,0.0
1310,951770,Tesalys,0.4,1.0,0.0,0.0
1311,899876,Tetrane,0.5714285714285714,0.0,0.0,0.0
1312,868227,Declic et des Trucs,,,,
1313,1687682,ToucanToco,0.07407407407407407,0.0,0.0,1.0
1314,971492,Transvalor S.A.,0.28169014084507044,0.0,0.0,0.0
1315,952701,Tresorio,0.058823529411764705,0.0,0.0,1.0
1316,1817252,Twistaroma,0.2,0.0,1.0,1.0
1317,1743392,Ublo,,,,
1318,1748408,Ubi Transports,,,,
1319,19311,Ulule,0.03333333333333333,0.0,0.0,0.0
1320,1743235,UmanIT,0.06896551724137931,0.0,0.0,0.0
1321,972922,Utocat,0.058823529411764705,0.0,0.0,0.0
1322,949120,Vectaury,0.125,1.0,0.0,0.0
1323,1682029,Vetbiobank,0.5454545454545454,0.0,1.0,1.0
1324,1710888,Victor & Charles,0.0,0.0,0.0,0.0
1325,892933,Virtuo,0.06741573033707865,0.0,0.0,0.0
1326,1837085,Wassa,0.18518518518518517,0.0,0.0,0.0
1327,894232,WATCHDOG SYSTEM,0.2,0.0,0.0,0.0
1328,889420,Wired Beauty Technologies,0.0,0.0,0.0,0.0
1329,1477549,Homepulse,0.0,0.0,0.0,0.0
1330,947837,WeMaintain,0.2826086956521739,0.0,0.0,2.0
1331,1837166,WIZWEDGE,,,,
1332,894203,Wizzilab,0.6,0.0,0.0,1.0
1333,873603,Wizzvet,0.0,0.0,0.0,0.0
1334,1483192,XiKO,0.0,0.0,0.0,0.0
1335,973220,Yes It Is,0.25,0.0,0.0,0.0
1336,1786009,Yuca,,,,
1337,232880,"YUZU USA, Inc.",0.0,0.0,0.0,0.0
1338,1448492,Zaack,0.2,0.0,0.0,0.0
1339,869196,Zelup,0.0,0.0,0.0,0.0
1340,1528826,Zenpark,0.17647058823529413,0.0,1.0,3.0
1341,1483225,ZestMeUp,0.0967741935483871,0.0,0.0,1.0
1342,1483629,Zhor Tech,0.5714285714285714,0.0,0.0,0.0
1343,894869,Meiogenix,0.5,0.0,1.0,1.0
1344,889421,Wisebatt,0.25,0.0,0.0,0.0
1345,894857,Iconem,0.15384615384615385,1.0,0.0,0.0
1346,172629,Nanolike,0.4444444444444444,0.0,0.0,1.0
1347,1248600,IQspot,0.3333333333333333,1.0,2.0,1.0
1348,1832878,BOREA,0.2222222222222222,0.0,0.0,0.0
1349,1249120,Chronolife,0.2916666666666667,0.0,1.0,1.0
1350,1945961,Ryax,,,,
1351,80504,FEELIGREEN,0.45454545454545453,0.0,0.0,0.0
1352,1485234,Simbals Analytics,1.0,2.0,2.0,1.0
1353,1834502,Alveole,,,,
1354,956086,Abeeway,0.4444444444444444,0.0,0.0,0.0
1355,1479978,KeeeX,0.2,1.0,1.0,0.0
1356,1861838,CILcare,0.25,0.0,0.0,0.0
1357,1249379,Icohup,0.3181818181818182,1.0,2.0,2.0
1358,160457,Dictanova,0.0,0.0,0.0,0.0
1359,1450622,Gleamer,0.2608695652173913,0.0,0.0,0.0
1360,882954,Nexdot,0.6739130434782609,0.0,0.0,0.0
1361,1765266,Nukeygara,,,,
1362,969633,EMOSIS,0.5294117647058824,1.0,1.0,2.0
1363,1837120,WeGoTo,0.3333333333333333,0.0,0.0,0.0
1364,1662451,DSInstruments,0.45,0.0,0.0,1.0
1365,975727,Domoscio,0.17647058823529413,0.0,0.0,0.0
1366,1743502,Vaiomer,0.6666666666666666,0.0,0.0,0.0
1367,926464,Altaroad,,,,
1368,1831991,Ekinnox,0.14285714285714285,0.0,0.0,1.0
1369,1915729,Matchable,,,,
1370,73101,Acute3D,,,,
1371,1747967,Fasteesh,0.42857142857142855,1.0,1.0,0.0
1372,1762034,CardioRenal,0.4166666666666667,0.0,1.0,0.0
1373,1660309,Doptim,0.5,0.0,0.0,0.0
1374,1458562,Billee,0.375,0.0,0.0,0.0
1375,892828,Vocal Apps,0.0,0.0,0.0,1.0
1376,79741,Catopsys,,,,
1377,1742608,ATLANGRAM,0.0,0.0,0.0,0.0
1378,1743343,AGV Discovery,,,,
1379,1479781,Myakiatto,0.0,0.0,0.0,0.0
1380,1248626,Pollen robotics,0.7142857142857143,2.0,1.0,2.0
1381,917998,Anaquant,0.3333333333333333,1.0,0.0,0.0
1382,1684469,DELTALYS,0.18181818181818182,0.0,0.0,0.0
1383,11306,DiVA-Cloud,0.0,0.0,0.0,0.0
1384,1453274,E-Attract,0.3333333333333333,1.0,1.0,0.0
1385,1477997,Eazylang,0.25,0.0,0.0,0.0
1386,1477522,EikoSim,0.42857142857142855,0.0,1.0,0.0
1387,899164,Ema,,,,
1388,972030,Emersya,0.13333333333333333,0.0,0.0,0.0
1389,1891169,Enovasense,0.7,2.0,0.0,1.0
1390,1743010,E-ophtalmo,0.2,0.0,1.0,0.0
1391,1249178,E-SIMS,0.0,0.0,0.0,0.0
1392,1835151,Everblix,,,,
1393,20422,Excambia,0.0,0.0,0.0,0.0
1394,1986174,EXTRACTHIVE,,,,
1395,969710,FASTLITE,0.7222222222222222,0.0,1.0,0.0
1396,890958,Finoptim,0.16666666666666666,0.0,0.0,0.0
1397,1908777,Fullscale,,,,
1398,894849,Gema,0.6,1.0,2.0,0.0
1399,1835407,Holdies,0.0,0.0,0.0,0.0
1400,904631,Hublex,0.5555555555555556,1.0,1.0,1.0
1401,1832963,Imageens,0.5,0.0,1.0,0.0
1402,1481848,Jobtruster,0.0,0.0,0.0,0.0
1403,202024,Kalyzee,0.09090909090909091,1.0,0.0,0.0
1404,913177,Kidsplanner,0.0,0.0,0.0,0.0
1405,892810,Koober,0.0,0.0,0.0,1.0
1406,1447945,K-Ryole,0.14705882352941177,0.0,0.0,0.0
1407,1483464,Led's Chat,0.6,0.0,1.0,1.0
1408,1742722,Lixoft,0.5,0.0,0.0,0.0
1409,1683491,Luxeram,0.0,0.0,0.0,0.0
1410,886249,Malkyrs,0.0,0.0,0.0,0.0
1411,926930,Mars: Hello,,,,
1412,886250,Mediego,0.25,0.0,0.0,0.0
1413,1481662,MetaDesk,0.0,0.0,0.0,0.0
1414,212177,METRIXWARE,0.14285714285714285,0.0,0.0,0.0
1415,79434,MFG Labs,0.4166666666666667,0.0,0.0,0.0
1416,1464546,Moon,0.0,0.0,0.0,0.0
1417,1484066,MoovLab,0.25,1.0,1.0,1.0
1418,1836047,MOVIN'SMART,0.75,1.0,0.0,0.0
1419,1836054,MuseoPic,0.5,0.0,1.0,1.0
1420,128063,MyFeelBack,0.06060606060606061,0.0,0.0,0.0
1421,1660537,Myrissi,0.16666666666666666,0.0,0.0,0.0
1422,188523,NaturalPad,0.3,1.0,1.0,1.0
1423,1836131,Neop,0.0,0.0,0.0,0.0
1424,1248613,NeoSensys,0.0,0.0,0.0,0.0
1425,1832960,Odesyo SAS,0.4166666666666667,0.0,0.0,0.0
1426,1660564,ODONATECH,0.14285714285714285,0.0,0.0,0.0
1427,882955,Optimiz.Me,0.2857142857142857,0.0,0.0,0.0
1428,209437,apidaze.io,,,,
1429,1918519,Ozcar,,,,
1430,924964,Physio-Assist,0.3,0.0,0.0,0.0
1431,1742914,Pigmazur.fr,1.0,0.0,0.0,0.0
1432,1836354,Piwio,0.75,1.0,1.0,0.0
1433,1682175,Planktovie,1.0,1.0,1.0,0.0
1434,1434841,Quantia,,,,
1435,1743269,QuickDo,0.0,0.0,0.0,0.0
1436,1945734,Quiid,,,,
1437,1758469,Rarecells Diagnostics SAS,0.5,0.0,0.0,0.0
1438,1768694,RHEONOVA,,,,
1439,1836585,Samesame,0.5,1.0,0.0,0.0
1440,1484136,Sancare,0.42105263157894735,0.0,0.0,0.0
1441,1743443,SAPOVAL,0.4166666666666667,0.0,0.0,0.0
1442,919637,Alg & You,,,,
1443,20465,Unitag,0.0,0.0,0.0,0.0
1444,33729,Scool,,,,
1445,1481159,Scorelab,0.5,0.0,0.0,0.0
1446,1748328,Semiotime,,,,
1447,1817219,Sensostat,0.3333333333333333,0.0,0.0,0.0
1448,1480438,SHORTOUCH,1.0,0.0,0.0,0.0
1449,1660651,SIGNACTIF,0.6666666666666666,1.0,1.0,1.0
1450,1481417,LaBRI,,,,
1451,1478424,Situ8ed,0.4,0.0,0.0,0.0
1452,1742871,SKWAZEL,0.0,0.0,0.0,0.0
1453,244015,SOFTCORNER,0.0,0.0,0.0,1.0
1454,894896,Sol gel way,,,,
1455,1749081,Springeo,,,,
1456,866857,Stimergy,,,,
1457,1653855,Swikly,0.0,0.0,0.0,0.0
1458,1833275,Synectique,0.0,0.0,0.0,0.0
1459,892050,Telegrafik,0.06666666666666667,0.0,0.0,0.0
1460,1836863,Tenevia,0.4444444444444444,0.0,0.0,0.0
1461,1836867,TerrOiko,0.45454545454545453,1.0,1.0,0.0
1462,885413,www.toutiterre.fr,,,,
1463,1836936,TRAXXS,0.25,0.0,0.0,0.0
1464,213382,Tumbup,,,,
1465,1724654,Ubikey,0.5,1.0,1.0,1.0
1466,1925544,Unova,,,,
1467,951765,Vaonis,0.25,0.0,1.0,0.0
1468,1837023,Vesta System,0.5714285714285714,0.0,1.0,0.0
1469,898401,Wecover,,,,
1470,1479533,Wever,0.3333333333333333,1.0,1.0,1.0
1471,1480414,Whoomies,0.07142857142857142,0.0,0.0,0.0
1472,1743093,WideSens,,,,
1473,867342,Yousign,0.05405405405405406,0.0,0.0,0.0
1474,926534,Ythera,0.0,0.0,0.0,0.0
1475,883284,365Talents,0.23684210526315788,0.0,0.0,0.0
1476,1748971,3D Eau,0.6666666666666666,2.0,2.0,2.0
1477,1834411,4D-Virtualiz,0.3333333333333333,0.0,1.0,0.0
1478,918000,Addbike,0.3333333333333333,0.0,0.0,0.0
1479,1660150,AIDODYS,0.0,0.0,0.0,0.0
1480,1749143,Quattrocento,0.5555555555555556,0.0,1.0,0.0
1481,894780,Ambientic,1.0,0.0,0.0,0.0
1482,1447938,ANTOFENOL,0.625,1.0,0.0,0.0
1483,901208,Antsway,0.2727272727272727,1.0,0.0,1.0
1484,1816950,Appie,0.0,0.0,0.0,0.0
1485,1683400,Aqsitania,0.25,1.0,1.0,0.0
1486,883357,Artefact,,,,
1487,910872,Authentic Material,0.09090909090909091,0.0,0.0,0.0
1488,1742747,Aviitam,0.6,0.0,1.0,1.0
1489,1832860,Axellience,0.42857142857142855,1.0,1.0,2.0
1490,1483065,Azameo,0.07692307692307693,0.0,0.0,1.0
1491,1743149,BeamPulse,,,,
1492,1730162,Biin,,,,
1493,1749120,NIREA (formerly Bigarren Bizi),,,,
1494,901184,Bioentech,0.5384615384615384,0.0,0.0,0.0
1495,1663006,Biopic,,,,
1496,1834603,B°Ker,0.0,0.0,0.0,0.0
1497,1834749,Calnesis,,,,
1498,894785,Cryptosense,0.125,1.0,1.0,0.0
1499,926396,Dejamobile,0.2857142857142857,0.0,0.0,1.0
1500,1835082,Ekyno company,,,,
1501,1873758,STIM PATENT LAB,0.07692307692307693,0.0,1.0,1.0
1502,1480505,France Labs,0.4,1.0,0.0,1.0
1503,1466665,Instant System,0.2222222222222222,0.0,0.0,0.0
1504,235728,Citodi,,,,
1505,1755930,La Devanture,,,,
1506,217428,Le Closet,,,,
1507,1987283,Microbia Environnement,0.5555555555555556,1.0,0.0,0.0
1508,1660577,Opta LP,,,,
1509,132854,Ownpage Technology,0.5,0.0,1.0,1.0
1510,80695,Per Angusta,0.07692307692307693,0.0,0.0,0.0
1511,1836415,PowerUp,0.29411764705882354,0.0,0.0,0.0
1512,1654107,Transaction Connect,0.1935483870967742,0.0,0.0,0.0
